"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2010;748,00;247;87195;10031;8755;561;680;35;804;111;33939;5640;5524;46;62;8;457;33;9752;1831;1682;137;11;1;37;44;13629;3801;3795;1;0;5;94;53;7237;1272;1238;30;2;2;9;30;4085;290;280;8;2;0;6;23;3152;982;958;22;0;2;3;0;0;0;0;0;0;0;0;16;3399;132;8;21;103;0;417;16;3399;132;8;21;103;0;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;8370;506;494;10;0;2;26;18;5312;385;380;4;0;1;23;29;3058;121;114;6;0;1;3;10;3353;312;130;8;174;0;96;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;561;166874;23525;21626;814;1032;53;1940;7233;16253;23486
2010;198,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;25392;642;63;433;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;75;25392;642;63;433;146;0;0;642;0;642
2010;871,00;46;8622;1457;1252;92;109;4;50;21;2643;869;832;19;15;3;16;8;1707;534;508;19;4;3;6;9;2355;917;906;9;0;2;2;3;698;293;265;22;0;6;1;0;0;0;0;0;0;0;0;3;698;293;265;22;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;87;16025;4070;3763;161;128;18;75;1031;3046;4077
2010;948,00;9;2226;506;466;16;16;8;0;14;3787;1831;1469;347;5;10;0;11;2294;929;922;3;0;4;0;9;1064;503;498;1;0;4;0;2;316;108;104;3;0;1;0;0;0;0;0;0;0;0;0;2;316;108;104;3;0;1;0;0;0;0;0;0;0;0;0;3;918;389;282;103;4;0;396;3;918;389;282;103;4;0;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;48;10605;4266;3741;473;25;27;396;3180;699;3879
2010;1051,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;41420;12;3;0;9;0;0;0;0;0;0;0;0;0;0;137;41420;12;3;0;9;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;137;41420;12;3;0;9;0;0;2;0;2
2010;1083,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;9276;153;103;6;23;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;26;9276;153;103;6;23;21;0;9276;0;9276
2010;679,00;327;98644;10415;9493;154;750;18;1597;145;48745;5597;5446;26;115;10;843;49;11607;1310;1246;37;21;6;77;62;14192;2945;2903;2;5;35;34;58;7788;1878;1857;12;4;5;79;18;2333;318;309;4;4;1;1;40;5455;1560;1548;8;0;4;78;0;0;0;0;0;0;0;0;22;4534;230;42;92;94;2;828;9;2671;88;3;16;68;1;307;10;1686;104;6;72;25;1;480;3;177;38;33;4;1;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;8717;444;436;2;1;5;43;24;8717;444;436;2;1;5;43;0;0;0;0;0;0;0;0;10;1568;166;24;0;142;0;3;"Otros";12;1628;29;3;2;24;0;467;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;709;197423;23014;21450;327;1156;81;3971;4754;18268;23022
2010;176,00;10;2215;612;564;11;33;4;0;25;4834;2603;2586;6;0;11;0;29;5144;1051;1042;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;64;12193;4266;4192;21;34;19;0;3685;580;4265
2010;537,00;8;1736;548;527;3;18;0;0;15;2875;1001;990;11;0;0;0;19;3777;1054;1048;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;8388;2603;2565;18;20;0;0;1960;670;2630
2010;39,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;59107;47;6;33;5;3;0;0;0;0;0;0;0;0;0;185;59107;47;6;33;5;3;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;185;59107;47;6;33;5;3;0;0;6;6
2010;608,00;38;16386;1665;1423;69;169;4;254;44;9119;1410;1364;18;25;3;239;16;3746;776;766;2;7;1;186;8;3229;930;925;3;0;2;44;16;1457;436;427;9;0;0;29;7;838;230;228;2;0;0;5;9;619;206;199;7;0;0;24;0;0;0;0;0;0;0;0;8;2418;84;13;30;41;0;671;6;2047;57;5;13;39;0;540;1;358;23;4;17;2;0;117;1;13;4;4;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;130;36355;5301;4918;131;242;10;1423;1459;3848;5307
2010;596,00;61;16130;1781;1466;76;238;1;246;29;9097;1202;1122;28;52;0;36;21;6046;822;798;16;8;0;16;12;1703;480;470;7;0;3;9;11;938;265;252;13;0;0;1;0;0;0;0;0;0;0;0;11;938;265;252;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;134;33914;4550;4108;140;298;4;308;1524;3035;4559
2010;749,00;445;143667;15647;14307;171;1135;34;1143;334;83745;11923;11724;54;134;11;2374;115;38189;3617;3462;120;28;7;1826;28;3665;824;824;0;0;0;61;46;5927;1400;1388;5;4;3;148;0;0;0;0;0;0;0;0;46;5927;1400;1388;5;4;3;148;0;0;0;0;0;0;0;0;60;16132;369;103;29;231;6;5435;48;13061;247;19;24;201;3;4938;12;3071;122;84;5;30;3;497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;7976;336;322;9;0;5;5;25;7976;336;322;9;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;1053;299301;34116;32130;388;1532;66;10992;15549;18580;34129
2010;758,00;448;155393;13467;12501;214;723;29;1725;382;99765;11761;11500;113;137;11;5145;100;16778;2501;2451;22;27;1;1354;113;25361;7534;7504;1;2;27;3023;127;28024;5919;5895;10;10;4;945;21;6033;785;772;9;4;0;67;106;21991;5134;5123;1;6;4;878;3;965;31;28;3;0;0;3;102;26958;716;339;76;299;2;10932;66;15713;313;50;51;212;0;9849;17;4719;350;272;12;64;2;725;19;6526;53;17;13;23;0;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7049;323;320;3;0;0;107;20;7049;323;320;3;0;0;107;0;0;0;0;0;0;0;0;8;6;2;1;0;1;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;1303;360299;42254;40539;442;1199;74;23234;17413;24779;42192
2010;724,00;273;95423;11306;8488;2028;748;42;1454;192;63090;9986;9758;120;92;16;3135;1;758;651;648;3;0;0;25;4;2545;578;576;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;15346;449;23;140;278;8;3334;22;6411;220;10;123;84;3;1771;32;8935;229;13;17;194;5;1563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8971;380;349;23;0;8;8;26;8971;380;349;23;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;550;186133;23350;19842;2314;1119;75;7960;9114;14163;23277
2010;436,00;87;24059;1986;1601;81;291;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;87;24059;1986;1601;81;291;13;0;1989;0;1989
2010;567,00;42;12223;1265;1142;32;89;2;2;23;2668;2148;2144;3;0;1;2;80;22305;3237;2843;374;17;3;4;10;2702;530;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;155;39898;7180;6659;409;106;6;8;4616;2540;7156
2010;677,00;221;74945;7148;6419;24;687;18;900;147;42884;5582;5472;4;101;5;593;38;15170;1771;1734;4;29;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;7889;463;298;53;108;4;1003;19;5864;125;5;24;93;3;646;9;2025;338;293;29;15;1;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6675;379;372;4;0;3;2;24;6675;379;372;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;458;147563;15343;14295;89;925;34;2518;4478;10813;15291
2010;670,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;40411;8696;7970;6;12;708;1488;0;0;0;0;0;0;0;0;152;40411;8696;7970;6;12;708;1488;0;0;0;0;0;0;0;0;14;3182;176;71;80;14;11;580;14;3182;176;71;80;14;11;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;166;43593;8872;8041;86;26;719;2068;4648;4176;8824
2010;588,00;117;35576;3248;2930;96;211;11;209;20;4379;2624;2618;3;3;0;389;10;1987;964;961;2;0;1;270;3;516;179;178;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";1;212;87;87;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;151;42670;7102;6774;102;214;12;876;7102;0;7102
2010;446,00;78;22661;2736;2549;120;40;27;108;6;731;695;694;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;751;15;2;5;8;0;89;3;751;15;2;5;8;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;87;24143;3446;3245;125;49;27;197;3175;277;3452
2010;753,00;572;190166;20708;19392;22;1106;188;3064;302;80915;12108;11975;6;94;33;1742;87;28742;2653;2603;1;39;10;614;128;33062;10450;10386;6;1;57;252;155;35062;6095;6067;7;6;15;1118;48;13647;966;956;4;3;3;203;107;21415;5129;5111;3;3;12;915;0;0;0;0;0;0;0;0;93;28016;783;284;42;451;6;3849;67;19872;381;34;3;341;3;2713;10;3397;344;245;39;57;3;754;16;4747;58;5;0;53;0;382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;25471;1642;1569;4;1;68;50;95;25471;1642;1569;4;1;68;50;0;0;0;0;0;0;0;0;37;9894;569;82;0;484;3;43;"Otros";8;2527;84;83;0;0;1;17;"Otros";6;1315;110;100;0;0;10;3;"Otros";0;0;0;0;0;0;0;0;1483;435170;55202;52541;88;2182;391;10752;22254;32890;55144
2010;887,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;90216;726;656;31;9;30;60;66;20695;690;643;19;0;28;44;195;69521;36;13;12;9;2;16;0;0;0;0;0;0;0;0;"Otros";31;9297;521;448;3;0;70;0;"Otros";16;4506;41;20;5;0;16;0;"Otros";8;2215;191;158;5;0;28;0;316;106234;1479;1282;44;9;144;60;848;710;1558
2010;388,00;34;9346;1483;1355;103;15;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;34;9346;1483;1355;103;15;10;0;901;575;1476
2010;585,00;1;96;38;38;0;0;0;0;0;0;0;0;0;0;0;0;60;11356;2448;2448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;61;11452;2486;2486;0;0;0;0;2060;423;2483
2010;245,00;45;10841;1799;1685;27;87;0;0;52;5720;2987;2974;8;5;0;0;37;9781;2532;2526;3;3;0;0;44;11102;3346;3346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2787;399;367;18;14;0;680;7;1193;25;0;11;14;0;680;0;0;0;0;0;0;0;0;5;1594;374;367;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;190;40231;11063;10898;56;109;0;680;7598;3465;11063
2010;603,00;41;8252;1560;1464;20;66;10;52;35;6725;3325;3300;8;5;12;19;16;3858;2057;2053;0;0;4;15;2;313;159;159;0;0;0;1;32;8177;2315;2298;2;2;13;38;0;0;0;0;0;0;0;0;32;8177;2315;2298;2;2;13;38;0;0;0;0;0;0;0;0;11;2072;86;54;15;17;0;0;11;2072;86;54;15;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4557;53;43;9;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5898;218;29;1;186;2;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;171;39852;9773;9400;55;277;41;129;5612;4174;9786
2010;426,00;2;60;60;59;0;0;1;0;5;149;143;143;0;0;0;0;18;980;515;514;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;14416;17;4;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";14;4562;56;49;6;0;1;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;80;20195;792;770;10;10;2;0;845;0;845
2010;232,00;9;560;361;359;0;0;2;0;10;556;416;412;0;0;4;0;9;835;451;451;0;0;0;0;46;13371;4850;4822;8;0;20;0;6;1955;442;374;12;1;55;0;6;1955;442;374;12;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;486;218;217;1;0;0;43;4;332;170;169;1;0;0;0;0;0;0;0;0;0;0;0;4;154;48;48;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;88;17763;6738;6635;21;1;81;43;4751;1787;6538
