"año";"NCODI";"anestesia_cTotal";"aDigestivo_cTotal";"cardiologia_cTotal";"neurologia_cTotal";"mFisica_cTotal";"mResto_cTotal";"subMedicas_cTotal";"angiologia_cTotal";"cCardio_cTotal";"cGeneral_cTotal";"cOral_cTotal";"cOrtopedica_cTotal";"cPediatrica_cTotal";"cPlastica_cTotal";"cToracica_cTotal";"dermatologia_cTotal";"neurocirugia_cTotal";"obstetricia_cTotal";"oftalmologia_cTotal";"otorrino_cTotal";"urologia_cTotal";"subQuirurgicas_cTotal";"pediatria_cTotal";"mIntensiva_cTotal";"psiquiatria_cTotal";"sCentrales_cTotal";"urgencias_cTotal";"total_cMedicos";"farmaceuticos_cTotal";"oTituSuperior_cTotal";"anestesia_cMujeres";"aDigestivo_cMujeres";"cardiologia_cMujeres";"neurologia_cMujeres";"mFisica_cMujeres";"mResto_cMujeres";"subMedicas_cMujeres";"angiologia_cMujeres";"cCardio_cMujeres";"cGeneral_cMujeres";"cOral_cMujeres";"cOrtopedica_cMujeres";"cPediatrica_cMujeres";"cPlastica_cMujeres";"cToracica_cMujeres";"dermatologia_cMujeres";"neurocirugia_cMujeres";"obstetricia_cMujeres";"oftalmologia_cMujeres";"otorrino_cMujeres";"urologia_cMujeres";"subQuirurgicas_cMujeres";"pediatria_cMujeres";"mIntensiva_cMujeres";"psiquiatria_cMujeres";"sCentrales_cMujeres";"urgencias_cMujeres";"total_cMujerMedicos";"farmaceuticos_cMujeres";"oTituSuperior_cMujeres";"anestesia_pTotal";"aDigestivo_pTotal";"cardiologia_pTotal";"neurologia_pTotal";"mFisica_pTotal";"mResto_pTotal";"subMedicas_pTotal";"angiologia_pTotal";"cCardio_pTotal";"cGeneral_pTotal";"cOral_pTotal";"cOrtopedica_pTotal";"cPediatrica_pTotal";"cPlastica_pTotal";"cToracica_pTotal";"dermatologia_pTotal";"neurocirugia_pTotal";"obstetricia_pTotal";"oftalmologia_pTotal";"otorrino_pTotal";"urologia_pTotal";"subQuirurgicas_pTotal";"pediatria_pTotal";"mIntensiva_pTotal";"psiquiatria_pTotal";"sCentrales_pTotal";"urgencias_pTotal";"total_pMedicos";"farmaceuticos_pTotal";"oTituSuperior_pTotal";"anestesia_pMujeres";"aDigestivo_pMujeres";"cardiologia_pMujeres";"neurologia_pMujeres";"mFisica_pMujeres";"mResto_pMujeres";"subMedicas_pMujeres";"angiologia_pMujeres";"cCardio_pMujeres";"cGeneral_pMujeres";"cOral_pMujeres";"cOrtopedica_pMujeres";"cPediatrica_pMujeres";"cPlastica_pMujeres";"cToracica_pMujeres";"dermatologia_pMujeres";"neurocirugia_pMujeres";"obstetricia_pMujeres";"oftalmologia_pMujeres";"otorrino_pMujeres";"urologia_pMujeres";"subQuirurgicas_pMujeres";"pediatria_pMujeres";"mIntensiva_pMujeres";"psiquiatria_pMujeres";"sCentrales_pMujeres";"urgencias_pMujeres";"total_pMujerMedicos";"farmaceuticos_pMujeres";"oTituSuperior_pMujeres";"anestesia_colabTotal";"aDigestivo_colabTotal";"cardiologia_colabTotal";"neurologia_colabTotal";"mFisica_colabTotal";"mResto_colabTotal";"subMedicas_colabTotal";"angiologia_colabTotal";"cCardio_colabTotal";"cGeneral_colabTotal";"cOral_colabTotal";"cOrtopedica_colabTotal";"cPediatrica_colabTotal";"cPlastica_colabTotal";"cToracica_colabTotal";"dermatologia_colabTotal";"neurocirugia_colabTotal";"obstetricia_colabTotal";"oftalmologia_colabTotal";"otorrino_colabTotal";"urologia_colabTotal";"subQuirurgicas_colabTotal";"pediatria_colabTotal";"mIntensiva_colabTotal";"psiquiatria_colabTotal";"sCentrales_colabTotal";"urgencias_colabTotal";"total_colabMedicos";"farmaceuticos_colabTotal";"oTituSuperior_colabTotal";"anestesia_colabMujeres";"aDigestivo_colabMujeres";"cardiologia_colabMujeres";"neurologia_colabMujeres";"mFisica_colabMujeres";"mResto_colabMujeres";"subMedicas_colabMujeres";"angiologia_colabMujeres";"cCardio_colabMujeres";"cGeneral_colabMujeres";"cOral_colabMujeres";"cOrtopedica_colabMujeres";"cPediatrica_colabMujeres";"cPlastica_colabMujeres";"cToracica_colabMujeres";"dermatologia_colabMujeres";"neurocirugia_colabMujeres";"obstetricia_colabMujeres";"oftalmologia_colabMujeres";"otorrino_colabMujeres";"urologia_colabMujeres";"subQuirurgicas_colabMujeres";"pediatria_colabMujeres";"mIntensiva_colabMujeres";"psiquiatria_colabMujeres";"sCentrales_colabMujeres";"urgencias_colabMujeres";"total_colabMujerMedicos";"farmaceuticos_colabMujeres";"oTituSuperior_colabMujeres"
2010;485,00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;1;0;2;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;4;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0
2010;273,00;8;0;0;0;0;15;23;0;0;9;0;9;0;0;0;0;0;9;0;4;2;33;9;8;0;0;7;80;3;8;1;0;0;0;0;9;10;0;0;3;0;0;0;0;0;0;0;1;0;1;0;5;3;3;0;0;2;23;3;6;4;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;1;1;0;0;0;12;1;0;4;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;7;1;0;4;3;3;2;1;24;37;1;1;3;1;14;1;3;1;1;4;2;15;2;4;53;1;0;1;4;23;119;0;0;1;1;0;1;1;1;5;0;0;0;1;4;0;0;0;0;0;1;4;1;0;11;1;0;0;1;13;31;0;0
2010;846,00;29;10;13;11;6;56;125;7;0;15;0;16;0;0;0;8;0;22;14;9;8;99;18;9;4;55;27;337;7;0;17;5;8;6;4;32;72;2;0;4;0;3;0;0;0;4;0;17;7;6;1;44;9;4;0;29;19;177;7;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;3;0;0;1;2;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;2;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;847,00;0;0;0;0;0;2;2;0;0;0;0;12;0;0;0;0;0;0;0;0;0;12;0;1;0;1;4;20;4;1;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;1;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;6;0;0;11;1;4;0;0;10;26;4;0;8;5;11;0;2;1;1;3;5;6;3;5;54;0;0;0;6;15;101;0;0;3;0;2;0;0;4;9;1;0;2;1;2;0;0;0;0;0;2;4;1;1;14;0;0;0;2;8;33;0;0
2010;848,00;0;0;0;0;0;5;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;2;0;5;5;19;3;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;17;5;5;2;19;91;6;8;25;6;15;8;6;3;3;5;52;4;9;8;158;35;6;1;0;7;298;0;0;25;8;1;3;2;14;53;3;0;3;2;3;3;2;0;3;3;46;1;2;0;71;23;3;0;0;4;154;0;0
2010;864,00;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;916,00;4;0;0;0;0;24;28;0;0;3;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;12;0;45;2;1;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;2;0;0;15;0;0;1;0;4;0;3;3;2;1;6;0;4;3;27;0;7;0;0;23;72;0;1;0;3;2;0;0;0;5;0;0;0;0;1;0;0;1;1;0;4;0;0;0;7;0;2;0;0;3;17;0;1
2010;930,00;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;7;2;0;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;4;1;0;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;13;7;10;3;2;78;113;4;0;16;6;27;3;2;1;3;2;10;7;3;8;92;30;19;0;8;41;303;0;0;3;3;4;1;1;29;41;1;0;2;4;4;1;0;0;1;0;7;5;0;0;25;17;5;0;4;10;102;0;0
2010;954,00;26;8;9;7;8;54;112;0;0;17;0;17;0;0;0;11;0;25;15;10;8;103;15;9;0;41;29;309;9;11;14;4;5;5;7;32;67;0;0;5;0;2;0;0;0;6;0;19;8;4;1;45;12;6;0;26;27;183;7;5;0;0;2;0;1;1;4;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;0;0;0;0;9;16;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;11;0;0
2010;943,00;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;1;0;5;4;19;2;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;2;0;0;3;1;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;15;8;5;1;23;94;7;0;5;7;19;10;6;0;5;3;43;2;7;4;118;42;10;0;16;19;299;0;0;26;10;3;3;0;12;54;5;0;0;4;4;4;2;0;4;1;11;1;3;0;39;31;2;0;11;5;142;0;0
2010;949,00;71;19;23;11;14;78;216;6;8;33;12;51;20;11;4;11;12;52;21;13;19;273;75;18;17;140;4;743;25;0;34;6;7;3;11;30;91;1;1;5;4;4;5;3;0;5;1;29;12;2;3;75;40;5;12;93;2;318;19;0;4;1;1;0;0;2;8;0;0;3;0;1;0;0;0;0;0;4;10;3;0;21;0;0;0;1;0;30;0;0;1;0;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;1;2;1;0;6;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;980,00;0;0;0;2;0;8;10;0;0;0;0;0;0;0;0;0;0;19;0;0;0;19;26;0;0;0;14;69;3;0;0;0;0;1;0;5;6;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;20;0;0;0;5;47;3;0;0;0;0;5;0;2;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;1;0;0;1;14;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;9;0;0;27;10;19;3;2;28;89;5;0;10;6;14;4;6;1;12;3;11;17;8;10;107;2;12;10;37;5;262;0;0;7;4;4;3;1;14;33;1;0;2;1;1;2;2;0;9;1;8;8;1;0;36;0;7;6;16;4;102;0;0
2010;981,00;0;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;3;1;0;2;1;7;2;1;3;1;2;0;0;0;3;2;0;2;2;1;19;1;0;0;4;0;31;1;3;0;2;0;0;1;0;3;0;0;2;0;0;0;0;0;2;1;0;1;0;0;6;0;0;0;1;0;10;1;3;10;0;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;10;0;0;0;21;0;0;3;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;7;0;0
2010;1024,00;2;1;1;1;0;12;17;1;2;1;1;1;1;1;1;1;1;1;2;1;1;16;6;8;0;11;1;59;3;0;1;0;0;0;0;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;5;0;5;1;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;14;9;8;45;106;4;3;6;6;15;12;9;3;9;2;16;9;7;7;108;34;10;9;30;48;345;0;0;6;3;8;2;3;26;48;1;0;1;1;3;4;5;0;5;0;10;5;4;0;39;27;3;8;11;28;164;0;0
2010;1017,00;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;3;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
2010;1000,00;0;0;2;0;0;21;23;0;0;2;0;0;0;0;1;0;0;0;0;0;0;3;0;5;0;17;4;52;4;14;0;0;0;0;0;15;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;14;2;33;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;42;16;10;9;3;57;137;5;0;5;7;22;7;3;3;6;7;35;10;10;5;125;41;5;0;15;10;333;0;0;24;6;2;5;2;29;68;2;0;0;3;3;2;1;0;4;2;26;5;3;0;51;36;1;0;13;4;173;0;0
2010;1018,00;0;4;3;3;2;39;51;0;0;5;0;15;0;0;0;2;0;13;0;1;1;37;12;5;0;13;14;132;2;0;0;2;3;2;1;15;23;0;0;2;0;0;0;0;0;2;0;9;0;1;0;14;5;2;0;0;9;53;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;0;0;1;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;0;0;7;0;0;0;0;0;7;3;0;1;3;0;3;0;0;0;0;0;6;1;3;20;0;2;3;0;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1001,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;2;0;35;46;1;1;20;4;14;2;13;1;2;3;9;13;5;6;94;6;10;0;14;31;201;0;0;3;0;1;2;0;13;19;0;0;1;0;1;0;2;0;1;0;6;8;2;0;21;4;3;0;4;20;71;0;0
2010;1007,00;19;9;9;9;4;58;108;0;0;16;0;20;0;0;0;8;0;24;11;9;8;96;14;9;9;9;24;269;4;1;12;4;2;5;2;37;62;0;0;6;0;6;0;0;0;5;0;16;6;5;1;45;10;6;4;9;17;153;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1008,00;14;6;7;4;2;37;70;0;0;12;0;15;0;0;0;5;0;15;8;7;7;69;12;8;5;7;14;185;4;0;6;3;3;2;1;22;37;0;0;4;0;6;0;0;0;4;0;13;4;5;1;37;9;6;2;5;9;105;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1009,00;17;8;9;8;5;60;107;0;0;16;0;18;0;0;0;6;0;20;12;10;8;90;17;8;8;14;16;260;4;0;14;6;3;5;4;42;74;0;0;8;0;4;0;0;0;5;0;15;8;6;2;48;15;6;5;12;11;171;2;0;4;0;0;0;0;3;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;14;22;0;0;2;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
2010;1010,00;11;7;6;5;2;27;58;0;0;12;0;9;0;0;0;4;0;13;9;6;5;58;12;7;6;8;23;172;3;0;5;5;5;2;2;18;37;0;0;7;0;2;0;0;0;3;0;10;9;1;1;33;10;5;3;7;13;108;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1011,00;7;5;3;2;2;26;45;0;0;8;0;9;0;0;0;3;0;11;7;4;4;46;9;7;0;5;9;121;3;0;3;4;3;1;0;20;31;0;0;2;0;3;0;0;0;3;0;8;5;2;1;24;6;4;0;2;5;72;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1012,00;15;7;5;5;3;36;71;0;0;11;0;13;0;0;0;6;0;15;8;6;5;64;12;8;4;3;17;179;4;0;10;4;4;3;3;23;47;0;0;5;0;0;0;0;0;5;0;12;6;3;0;31;9;5;3;2;11;108;3;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1013,00;48;17;23;12;10;104;214;0;5;22;0;24;0;5;5;8;8;37;19;14;12;159;32;8;19;114;39;585;10;9;28;7;6;5;9;50;105;0;0;4;0;2;0;2;1;5;3;24;14;4;2;61;24;3;11;65;22;291;8;5;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;4;6;0;0;14;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1041,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;789,00;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;12;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;326,00;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;7;1;10;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;442,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;6;1;0;4;27;3;3;3;2;14;3;3;1;0;1;8;2;2;6;51;7;7;1;4;11;108;0;0;2;0;1;1;0;4;8;0;0;0;0;1;0;0;0;0;0;2;0;1;0;4;4;2;0;3;5;26;0;0
2010;294,00;4;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;1;2;11;27;2;0;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;10;0;5;0;34;1;6;14;5;34;1;8;2;0;2;29;6;3;7;118;3;0;0;0;5;160;0;0;3;1;0;0;4;0;8;0;0;4;0;3;0;2;0;0;0;0;0;0;0;9;1;0;0;0;2;20;0;0
2010;378,00;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;12;0;1;0;0;84;97;0;0;36;1;23;1;3;1;0;1;52;2;4;4;128;16;4;0;3;6;254;0;0;2;0;0;0;0;9;11;0;0;5;0;1;0;1;0;0;0;12;0;1;0;20;10;0;0;0;0;41;0;0
